Orthogroup,mean distance to transposon,conservation
OG0009072,154309.84285714285,core
OG0009073,141587.98571428572,core
OG0009074,131834.27142857143,broadlyConserved
OG0009075,129906.32857142857,core
OG0009076,74619.82857142857,broadlyConserved
OG0009077,220350.85294117648,core
OG0009078,221202.35294117648,core
OG0009079,218205.72727272726,broadlyConserved
OG0009080,217512.0,core
OG0009081,165977.22727272726,core
OG0009082,140527.80303030304,broadlyConserved
OG0009083,116413.87142857142,broadlyConserved
OG0009084,282737.1884057971,broadlyConserved
OG0009085,283081.884057971,broadlyConserved
OG0009086,218803.8656716418,broadlyConserved
OG0009087,298626.921875,broadlyConserved
OG0009088,65986.68571428572,broadlyConserved
OG0009089,174422.1,broadlyConserved
OG0009090,37203.140625,sparselyDistributedOG
OG0009091,105078.13432835821,broadlyConserved
OG0009092,106558.98507462686,core
OG0009093,108160.35820895522,broadlyConserved
OG0009094,82753.78787878787,broadlyConserved
OG0009095,80886.95652173914,broadlyConserved
OG0009096,25775.8115942029,core
OG0009097,48395.811594202896,broadlyConserved
OG0009098,61294.86956521739,broadlyConserved
OG0009099,58197.913043478264,core
OG0009100,83845.59420289854,broadlyConserved
OG0009101,59746.34782608696,core
OG0009102,55089.82352941176,broadlyConserved
OG0009103,135680.1194029851,broadlyConserved
OG0009104,136603.8208955224,broadlyConserved
OG0009105,153279.21739130435,broadlyConserved
OG0009106,122542.79710144928,broadlyConserved
OG0009107,80096.67647058824,broadlyConserved
OG0009108,137131.35294117648,broadlyConserved
OG0009109,193519.58823529413,core
OG0009110,185168.16417910447,broadlyConserved
OG0009111,102578.61764705883,broadlyConserved
OG0009112,118341.27536231885,broadlyConserved
OG0009113,157039.5588235294,broadlyConserved
OG0009114,161290.92647058822,core
OG0009115,132489.16176470587,broadlyConserved
OG0009116,148642.5,broadlyConserved
OG0009117,181803.35294117648,broadlyConserved
OG0009118,173238.5294117647,broadlyConserved
OG0009119,167527.88235294117,broadlyConserved
OG0009120,169518.07692307694,broadlyConserved
OG0009121,167255.27692307692,broadlyConserved
OG0009122,171147.04615384617,core
OG0009123,171506.46153846153,core
OG0009124,174799.21538461538,broadlyConserved
OG0009125,197842.27272727274,core
OG0009126,238435.39705882352,broadlyConserved
OG0009127,51627.014925373136,broadlyConserved
OG0009128,159598.34782608695,broadlyConserved
OG0009129,202969.04347826086,core
OG0009130,166088.01492537314,broadlyConserved
OG0009131,148656.14925373133,core
OG0009132,109250.68115942029,broadlyConserved
OG0009133,55141.057971014496,broadlyConserved
OG0009134,69306.85507246378,core
OG0009135,70250.95652173914,core
OG0009136,97424.40579710146,core
OG0009137,98076.85507246378,core
OG0009138,101265.89705882352,broadlyConserved
OG0009139,56001.529411764706,broadlyConserved
OG0009140,61496.89855072464,broadlyConserved
OG0009141,180134.91044776118,broadlyConserved
OG0009142,256680.44776119402,broadlyConserved
OG0009143,154315.75,broadlyConserved
OG0009144,102518.71641791044,broadlyConserved
OG0009145,99244.44117647059,broadlyConserved
OG0009146,76255.04411764706,broadlyConserved
OG0009147,91843.54411764706,broadlyConserved
OG0009148,131429.640625,broadlyConserved
OG0009149,183385.46,broadlyConserved
OG0009150,196236.73076923078,broadlyConserved
OG0009151,256551.37735849057,broadlyConserved
OG0009152,306445.44444444444,broadlyConserved
OG0009153,304608.1904761905,broadlyConserved
OG0009154,262152.3134328358,broadlyConserved
OG0009155,259384.1791044776,core
OG0009156,248830.60294117648,core
OG0009157,246654.1911764706,broadlyConserved
OG0009158,191180.85294117648,broadlyConserved
OG0009159,134875.97101449277,broadlyConserved
OG0009160,107737.88235294117,broadlyConserved
OG0009161,169079.884057971,core
OG0009162,219697.38805970148,broadlyConserved
OG0009163,235882.27536231885,core
OG0009164,243722.5,broadlyConserved
OG0009165,234839.10294117648,broadlyConserved
OG0009166,230584.38235294117,broadlyConserved
OG0009167,227498.61194029852,broadlyConserved
OG0009168,202254.29411764705,broadlyConserved
OG0009169,186081.07462686568,broadlyConserved
OG0009170,82277.78260869565,core
OG0009171,83543.50724637682,core
OG0009172,70807.73913043478,core
OG0009173,66476.92647058824,broadlyConserved
OG0009174,65599.9705882353,broadlyConserved
OG0009175,64280.05882352941,broadlyConserved
OG0009176,63350.91176470588,broadlyConserved
OG0009177,46515.9552238806,broadlyConserved
OG0009178,58989.69565217391,core
OG0009179,81065.66176470589,broadlyConserved
OG0009180,131912.8115942029,core
OG0009181,144456.5652173913,core
OG0009182,159782.08823529413,broadlyConserved
OG0009183,168199.5507246377,broadlyConserved
OG0009184,159269.52173913043,core
OG0009185,134329.95588235295,core
OG0009186,108671.57352941176,core
OG0009187,89526.51470588235,broadlyConserved
OG0009188,83076.35294117648,broadlyConserved
OG0009189,90495.82352941176,broadlyConserved
OG0009190,94515.79710144928,broadlyConserved
OG0009191,95990.07462686567,broadlyConserved
OG0009192,265172.5806451613,broadlyConserved
OG0009193,294691.12903225806,broadlyConserved
OG0009194,303473.7301587302,broadlyConserved
OG0009195,303564.6984126984,broadlyConserved
OG0009196,289138.484375,broadlyConserved
OG0009197,322609.10447761195,broadlyConserved
OG0009198,314691.9701492537,core
OG0009199,314805.3432835821,core
OG0009200,319335.67164179106,core
OG0009201,296030.3676470588,broadlyConserved
OG0009202,153915.89705882352,broadlyConserved
OG0009203,188089.04411764705,broadlyConserved
OG0009204,174484.0606060606,core
OG0009205,327318.6153846154,broadlyConserved
OG0009206,352595.1538461539,broadlyConserved
OG0009207,252025.54411764705,core
OG0009208,176505.7794117647,broadlyConserved
OG0009209,128094.9420289855,broadlyConserved
OG0009210,103281.85507246378,broadlyConserved
OG0009211,134910.4492753623,broadlyConserved
OG0009212,144083.39130434784,core
OG0009213,115669.69565217392,core
OG0009214,145484.6811594203,core
OG0009215,169716.65217391305,core
OG0009216,169147.60869565216,core
OG0009217,61489.014492753624,broadlyConserved
OG0009218,23287.507246376812,broadlyConserved
OG0009219,20573.869565217392,core
OG0009220,268811.52173913043,broadlyConserved
OG0009221,242891.57352941178,broadlyConserved
OG0009222,190130.98550724637,broadlyConserved
OG0009223,120636.79710144928,core
OG0009224,101727.35294117648,broadlyConserved
OG0009225,131074.48529411765,broadlyConserved
OG0009226,111934.14492753622,core
OG0009227,112809.40579710146,broadlyConserved
OG0009228,114423.30434782608,broadlyConserved
OG0009229,104403.97101449275,core
OG0009230,103157.7205882353,broadlyConserved
OG0009231,97471.80882352941,broadlyConserved
OG0009232,159221.68656716417,broadlyConserved
OG0009233,83970.29411764706,broadlyConserved
OG0009234,76846.26470588235,core
OG0009235,109443.30882352941,core
OG0009236,156086.21739130435,broadlyConserved
OG0009237,164196.78260869565,broadlyConserved
OG0009238,158609.4347826087,broadlyConserved
OG0009239,163803.84057971014,broadlyConserved
OG0009240,176562.63768115942,broadlyConserved
OG0009241,182493.86956521738,broadlyConserved
OG0009242,163432.98529411765,broadlyConserved
OG0009243,75080.37681159421,broadlyConserved
OG0009244,124243.2794117647,core
OG0009245,243702.91304347827,broadlyConserved
OG0009246,243840.07352941178,core
OG0009247,246186.0294117647,broadlyConserved
OG0009248,259284.36363636365,broadlyConserved
OG0009249,261389.5223880597,broadlyConserved
OG0009250,232823.16176470587,broadlyConserved
OG0009251,240510.79411764705,broadlyConserved
OG0009252,192993.1739130435,broadlyConserved
OG0009253,158842.3188405797,core
OG0009254,112742.29411764706,broadlyConserved
OG0009255,156773.33823529413,broadlyConserved
OG0009256,195968.15942028986,broadlyConserved
OG0009257,184446.4927536232,core
OG0009258,198471.60869565216,core
OG0009259,199790.78787878787,broadlyConserved
OG0009260,221155.0303030303,broadlyConserved
OG0009261,219533.61194029852,broadlyConserved
OG0009262,217201.04411764705,broadlyConserved
OG0009263,212367.05970149254,broadlyConserved
OG0009264,198677.01515151514,broadlyConserved
OG0009265,163103.0153846154,broadlyConserved
OG0009266,121833.30769230769,broadlyConserved
OG0009267,116550.51515151515,broadlyConserved
OG0009268,104284.47692307692,broadlyConserved
OG0009269,46704.217391304344,broadlyConserved
OG0009270,129139.19117647059,broadlyConserved
OG0009271,171143.79710144928,core
OG0009272,132474.5507246377,broadlyConserved
OG0009273,40425.913043478264,broadlyConserved
OG0009274,75177.20289855072,broadlyConserved
OG0009275,152650.95652173914,broadlyConserved
OG0009276,169884.66666666666,core
OG0009277,274492.4705882353,broadlyConserved
OG0009278,420013.15942028986,core
OG0009279,420461.72463768115,core
OG0009280,370683.1194029851,broadlyConserved
OG0009281,190747.2985074627,core
OG0009282,74099.98529411765,broadlyConserved
OG0009283,127036.97101449275,broadlyConserved
OG0009284,165412.8115942029,core
OG0009285,192738.30434782608,core
OG0009286,195506.4492753623,core
OG0009287,205241.5,broadlyConserved
OG0009288,207369.73913043478,core
OG0009289,228994.26086956522,core
OG0009290,231900.39130434784,broadlyConserved
OG0009291,250485.26086956522,core
OG0009292,248901.98529411765,broadlyConserved
OG0009293,233876.4492753623,broadlyConserved
OG0009294,210298.8260869565,broadlyConserved
OG0009295,234969.86956521738,broadlyConserved
OG0009296,231152.57971014493,core
OG0009297,208821.14492753622,broadlyConserved
OG0009298,213604.4705882353,core
OG0009299,194406.4411764706,broadlyConserved
OG0009300,129451.13235294117,broadlyConserved
OG0009301,128333.04411764706,broadlyConserved
OG0009302,115284.0,broadlyConserved
OG0009303,188280.33333333334,broadlyConserved
OG0009304,177951.28985507245,broadlyConserved
OG0009305,257499.71875,broadlyConserved
OG0009306,249188.37878787878,broadlyConserved
OG0009307,248147.64179104476,broadlyConserved
OG0009308,177418.28985507245,broadlyConserved
OG0009309,130553.85507246378,broadlyConserved
OG0009310,121668.72463768115,broadlyConserved
OG0009311,72446.02898550725,broadlyConserved
OG0009312,33661.52173913043,broadlyConserved
OG0009313,21899.043478260868,broadlyConserved
OG0009314,46852.57971014493,broadlyConserved
OG0009315,131480.38235294117,broadlyConserved
OG0009316,118184.57971014493,broadlyConserved
OG0009317,110880.49275362318,broadlyConserved
OG0009318,234307.08955223882,broadlyConserved
OG0009319,171506.92307692306,broadlyConserved
OG0009320,126246.22727272728,broadlyConserved
OG0009321,129048.48484848485,broadlyConserved
OG0009322,203117.10447761195,broadlyConserved
OG0009323,220709.4776119403,core
OG0009324,219123.9393939394,broadlyConserved
OG0009325,221536.02985074627,core
OG0009326,231977.46268656716,broadlyConserved
OG0009327,286483.2835820895,broadlyConserved
OG0009328,295646.1617647059,broadlyConserved
OG0009329,338870.3088235294,broadlyConserved
OG0009330,354140.82352941175,broadlyConserved
OG0009331,372647.48529411765,broadlyConserved
OG0009332,384251.7971014493,broadlyConserved
OG0009333,299343.05797101447,broadlyConserved
OG0009334,186044.9420289855,broadlyConserved
OG0009335,171707.36231884058,broadlyConserved
OG0009336,30343.985507246376,core
OG0009337,52045.3768115942,core
OG0009338,37971.95652173913,broadlyConserved
OG0009339,57265.13432835821,broadlyConserved
OG0009340,65765.61764705883,core
OG0009341,144131.78260869565,broadlyConserved
OG0009342,173062.57971014493,broadlyConserved
OG0009343,167395.6231884058,broadlyConserved
OG0009344,170721.0579710145,broadlyConserved
OG0009345,217925.60294117648,broadlyConserved
OG0009346,216962.5507246377,broadlyConserved
OG0009347,224398.75362318842,broadlyConserved
OG0009348,219133.9420289855,core
OG0009349,114624.49275362318,broadlyConserved
OG0009350,78273.60869565218,core
OG0009351,77058.30434782608,broadlyConserved
OG0009352,58926.884057971016,broadlyConserved
OG0009353,119312.8115942029,core
OG0009354,125813.13043478261,broadlyConserved
OG0009355,116822.41176470589,core
OG0009356,113127.85507246378,core
OG0009357,127554.92753623189,broadlyConserved
OG0009358,160067.20289855072,broadlyConserved
OG0009359,158177.8208955224,broadlyConserved
OG0009360,175941.0,broadlyConserved
OG0009361,102921.76470588235,broadlyConserved
OG0009362,88428.07352941176,broadlyConserved
OG0009363,80673.48529411765,core
OG0009364,121850.9104477612,broadlyConserved
OG0009365,194729.94029850746,broadlyConserved
OG0009366,162304.63768115942,core
OG0009367,166281.5294117647,broadlyConserved
OG0009368,207008.28787878787,core
OG0009369,209415.4696969697,broadlyConserved
OG0009370,209096.87878787878,core
OG0009371,141147.97101449277,broadlyConserved
OG0009372,142625.59420289856,core
OG0009373,252312.20588235295,broadlyConserved
OG0009374,158859.63768115942,broadlyConserved
OG0009375,122550.57971014493,broadlyConserved
OG0009376,109941.0,broadlyConserved
OG0009377,94240.26470588235,core
OG0009378,78671.62318840579,core
OG0009379,181357.02985074627,broadlyConserved
OG0009380,194567.64179104476,broadlyConserved
OG0009381,208710.75757575757,broadlyConserved
OG0009382,201993.0923076923,broadlyConserved
OG0009383,195649.98550724637,broadlyConserved
OG0009384,80295.13043478261,broadlyConserved
OG0009385,120906.76811594203,broadlyConserved
OG0009386,119208.11764705883,broadlyConserved
OG0009387,113081.92537313433,broadlyConserved
OG0009388,134727.95588235295,broadlyConserved
OG0009389,120147.02898550725,broadlyConserved
OG0009390,317859.73529411765,broadlyConserved
OG0009391,159761.15942028986,broadlyConserved
OG0009392,168298.64705882352,broadlyConserved
OG0009393,137860.75,broadlyConserved
OG0009394,165941.48529411765,sparselyDistributedOG
OG0009395,101469.04477611941,broadlyConserved
OG0009396,107069.62121212122,broadlyConserved
OG0009397,92205.46268656716,broadlyConserved
OG0009398,103764.13235294117,broadlyConserved
OG0009399,93035.67647058824,broadlyConserved
OG0009400,88131.51470588235,broadlyConserved
OG0009401,76958.31343283581,broadlyConserved
OG0009402,34413.05882352941,broadlyConserved
OG0009403,33019.33823529412,broadlyConserved
OG0009404,97554.82352941176,broadlyConserved
OG0009405,58630.01470588235,broadlyConserved
OG0009406,138022.41791044775,broadlyConserved
OG0009407,163596.9411764706,broadlyConserved
OG0009408,200227.83333333334,broadlyConserved
OG0009409,164498.50746268657,broadlyConserved
OG0009410,148342.31343283583,broadlyConserved
OG0009411,124968.46268656716,broadlyConserved
OG0009412,207424.17647058822,broadlyConserved
OG0009413,178338.78125,broadlyConserved
OG0009414,236035.15151515152,broadlyConserved
OG0009415,163522.29411764705,broadlyConserved
OG0009416,163021.5,broadlyConserved
OG0009417,185241.78787878787,broadlyConserved
OG0009418,170918.07575757575,broadlyConserved
OG0009419,157533.57352941178,broadlyConserved
OG0009420,110317.67647058824,broadlyConserved
OG0009421,88983.35294117648,broadlyConserved
OG0009422,58643.92647058824,broadlyConserved
OG0009423,100246.86567164179,broadlyConserved
OG0009424,175368.66666666666,broadlyConserved
OG0009425,235215.87692307692,broadlyConserved
OG0009426,97392.36764705883,broadlyConserved
OG0009427,176280.44897959183,broadlyConserved
OG0009428,238465.62962962964,broadlyConserved
OG0009429,248415.223880597,broadlyConserved
OG0009430,242014.85074626867,broadlyConserved
OG0009431,142068.41176470587,broadlyConserved
OG0009432,133552.17647058822,broadlyConserved
OG0009433,221050.36363636365,broadlyConserved
OG0009434,243981.84848484848,broadlyConserved
OG0009435,238000.16176470587,broadlyConserved
OG0009436,238169.62686567163,broadlyConserved
OG0009437,219469.5223880597,broadlyConserved
OG0009438,206740.1194029851,broadlyConserved
OG0009439,187047.25373134328,broadlyConserved
OG0009440,38850.632352941175,broadlyConserved
OG0009441,77007.70149253731,broadlyConserved
OG0009442,72910.34328358209,broadlyConserved
OG0009443,52417.44117647059,broadlyConserved
OG0009444,70951.95522388059,broadlyConserved
OG0009445,157864.79411764705,broadlyConserved
OG0009446,129815.95522388059,broadlyConserved
OG0009447,72472.63235294117,broadlyConserved
OG0009448,95210.16176470589,broadlyConserved
OG0009449,305772.37704918033,broadlyConserved
OG0009450,307142.8939393939,broadlyConserved
OG0009451,305077.44615384616,broadlyConserved
OG0009452,304842.53846153844,broadlyConserved
OG0009453,248187.58208955225,broadlyConserved
OG0009454,172773.5671641791,sparselyDistributedOG
OG0009455,184498.29230769232,broadlyConserved
OG0009456,314276.890625,broadlyConserved
OG0009457,335218.703125,broadlyConserved
OG0009458,373538.07936507935,broadlyConserved
OG0009459,116641.73529411765,broadlyConserved
OG0009460,137911.0588235294,broadlyConserved
OG0009461,148025.0588235294,broadlyConserved
OG0009462,163995.32352941178,broadlyConserved
OG0009463,83670.7205882353,broadlyConserved
OG0009464,150160.63235294117,broadlyConserved
OG0009465,85293.55882352941,broadlyConserved
OG0009466,214996.82352941178,broadlyConserved
OG0009467,166027.91044776118,broadlyConserved
OG0009468,106209.20588235294,broadlyConserved
OG0009469,138850.77272727274,broadlyConserved
OG0009470,106641.43939393939,broadlyConserved
OG0009471,159512.13235294117,broadlyConserved
OG0009472,174665.64179104476,broadlyConserved
OG0009473,182354.08823529413,broadlyConserved
OG0009474,95409.22388059701,broadlyConserved
OG0009475,114627.2794117647,broadlyConserved
OG0009476,107750.80882352941,broadlyConserved
OG0009477,112390.61764705883,broadlyConserved
OG0009478,134684.83582089553,broadlyConserved
OG0009479,136593.25373134328,broadlyConserved
OG0009480,136389.68181818182,broadlyConserved
OG0009481,122210.34328358209,broadlyConserved
OG0009482,122237.5223880597,broadlyConserved
OG0009483,120746.02985074627,broadlyConserved
OG0009484,119805.70149253731,broadlyConserved
OG0009485,119270.40298507463,broadlyConserved
OG0009486,247814.776119403,broadlyConserved
OG0009487,246939.91044776118,broadlyConserved
OG0009488,259383.76119402985,broadlyConserved
OG0009489,246609.9090909091,broadlyConserved
OG0009490,209845.18181818182,broadlyConserved
OG0009491,154515.73134328358,broadlyConserved
OG0009492,246076.4705882353,broadlyConserved
OG0009493,171281.2,broadlyConserved
OG0009494,188240.72307692308,broadlyConserved
OG0009495,183867.69696969696,broadlyConserved
OG0009496,213845.47692307693,broadlyConserved
OG0009497,192255.5606060606,broadlyConserved
OG0009498,94076.578125,broadlyConserved
OG0009499,74640.87878787878,broadlyConserved
OG0009500,67819.08823529411,broadlyConserved
OG0009501,196971.26865671642,broadlyConserved
OG0009502,185530.16176470587,broadlyConserved
OG0009503,238388.44776119402,broadlyConserved
OG0009504,267343.2835820895,broadlyConserved
OG0009505,404206.6865671642,broadlyConserved
OG0009506,126431.15151515152,broadlyConserved
OG0009507,98226.75757575757,broadlyConserved
OG0009508,77776.68181818182,broadlyConserved
OG0009509,43913.181818181816,broadlyConserved
OG0009510,70822.53731343284,broadlyConserved
OG0009511,194094.48529411765,broadlyConserved
OG0009512,195014.07352941178,broadlyConserved
OG0009513,245798.36764705883,broadlyConserved
OG0009514,233263.82352941178,broadlyConserved
OG0009515,219115.7205882353,broadlyConserved
OG0009516,194703.80597014926,broadlyConserved
OG0009517,146923.0588235294,broadlyConserved
OG0009518,211957.265625,broadlyConserved
OG0009519,236615.44444444444,broadlyConserved
OG0009520,185866.79411764705,broadlyConserved
OG0009521,140581.92424242425,broadlyConserved
OG0009522,155458.9411764706,broadlyConserved
OG0009523,130671.64705882352,broadlyConserved
OG0009524,98711.05882352941,broadlyConserved
OG0009525,104298.41791044777,broadlyConserved
OG0009526,106537.92537313433,broadlyConserved
OG0009527,91491.17910447762,broadlyConserved
OG0009528,131945.10294117648,broadlyConserved
OG0009529,137043.82352941178,broadlyConserved
OG0009530,115360.11764705883,broadlyConserved
OG0009531,117205.30882352941,broadlyConserved
OG0009532,183495.76470588235,broadlyConserved
OG0009533,214761.4375,broadlyConserved
OG0009534,131318.95384615383,broadlyConserved
OG0009535,37685.94029850746,broadlyConserved
OG0009536,220812.28787878787,broadlyConserved
OG0009537,237044.13636363635,broadlyConserved
OG0009538,290517.50746268657,broadlyConserved
OG0009539,293764.0,broadlyConserved
OG0009540,293382.1343283582,broadlyConserved
OG0009541,365784.05970149254,broadlyConserved
OG0009542,333660.7794117647,broadlyConserved
OG0009543,287168.5882352941,broadlyConserved
OG0009544,193278.39705882352,broadlyConserved
OG0009545,14390.073529411764,broadlyConserved
OG0009546,144236.1911764706,broadlyConserved
OG0009547,210224.82352941178,broadlyConserved
OG0009548,211568.74626865672,broadlyConserved
OG0009549,218145.70588235295,broadlyConserved
OG0009550,218935.45588235295,broadlyConserved
OG0009551,137889.45588235295,broadlyConserved
OG0009552,85386.38235294117,broadlyConserved
OG0009553,74087.38235294117,broadlyConserved
OG0009554,83298.53731343284,broadlyConserved
OG0009555,72990.5,broadlyConserved
OG0009556,65161.617647058825,broadlyConserved
OG0009557,66684.64705882352,broadlyConserved
OG0009558,66004.05882352941,broadlyConserved
OG0009559,70389.89705882352,broadlyConserved
OG0009560,60642.85294117647,broadlyConserved
OG0009561,64330.07352941176,broadlyConserved
OG0009562,117058.85294117648,broadlyConserved
OG0009563,157743.26865671642,broadlyConserved
OG0009564,152888.66153846154,broadlyConserved
OG0009565,99033.89552238806,broadlyConserved
OG0009566,246754.98507462686,broadlyConserved
OG0009567,225142.21212121213,broadlyConserved
OG0009568,234492.12121212122,broadlyConserved
OG0009569,229302.29411764705,broadlyConserved
OG0009570,182887.5294117647,broadlyConserved
OG0009571,100459.64179104478,broadlyConserved
OG0009572,81652.16176470589,broadlyConserved
OG0009573,162274.3432835821,broadlyConserved
OG0009574,105563.17647058824,broadlyConserved
OG0009575,106894.31818181818,broadlyConserved
OG0009576,172944.87878787878,broadlyConserved
OG0009577,225906.0606060606,broadlyConserved
OG0009578,200132.328125,broadlyConserved
OG0009579,228198.578125,broadlyConserved
OG0009580,223742.0606060606,broadlyConserved
OG0009581,235824.1846153846,broadlyConserved
OG0009582,73160.57352941176,broadlyConserved
OG0009583,337121.59375,broadlyConserved
OG0009584,107389.54411764706,broadlyConserved
OG0009585,20170.808823529413,broadlyConserved
OG0009586,217316.89705882352,broadlyConserved
OG0009587,123560.81818181818,broadlyConserved
OG0009588,24008.746268656716,broadlyConserved
OG0009589,48980.9552238806,broadlyConserved
OG0009590,118682.73134328358,broadlyConserved
OG0009591,126081.18181818182,broadlyConserved
OG0009592,134945.54545454544,broadlyConserved
OG0009593,132644.01515151514,broadlyConserved
OG0009594,128717.90909090909,broadlyConserved
OG0009595,138345.30303030304,broadlyConserved
OG0009596,154948.37878787878,broadlyConserved
OG0009597,90771.60606060606,broadlyConserved
OG0009598,159554.4090909091,broadlyConserved
OG0009599,173701.22727272726,broadlyConserved
OG0009600,142948.9393939394,broadlyConserved
OG0009601,130609.36363636363,broadlyConserved
OG0009602,123765.56060606061,broadlyConserved
OG0009603,156513.74603174604,broadlyConserved
OG0009604,169000.0158730159,broadlyConserved
OG0009605,193205.46875,broadlyConserved
OG0009606,202966.890625,broadlyConserved
OG0009607,244236.0606060606,broadlyConserved
OG0009608,77663.32835820895,broadlyConserved
OG0009609,158176.56923076924,broadlyConserved
OG0009610,121388.76119402985,broadlyConserved
OG0009611,167523.046875,broadlyConserved
OG0009612,127004.71641791044,broadlyConserved
OG0009613,87659.4,broadlyConserved
OG0009614,87229.4,broadlyConserved
OG0009615,87211.7076923077,broadlyConserved
OG0009616,105376.58730158731,broadlyConserved
OG0009617,77784.89795918367,broadlyConserved
OG0009618,157061.76470588235,broadlyConserved
OG0009619,196547.693877551,broadlyConserved
OG0009620,217383.07843137256,broadlyConserved
OG0009621,239278.23529411765,broadlyConserved
OG0009622,244602.69696969696,broadlyConserved
OG0009623,240337.38805970148,broadlyConserved
OG0009624,99023.66153846154,broadlyConserved
OG0009625,74124.86363636363,broadlyConserved
OG0009626,60631.746268656716,broadlyConserved
OG0009627,172668.1194029851,broadlyConserved
OG0009628,143348.4923076923,broadlyConserved
OG0009629,105722.89230769231,broadlyConserved
OG0009630,317846.8032786885,sparselyDistributedOG
OG0009631,271424.0983606557,broadlyConserved
OG0009632,206876.27272727274,broadlyConserved
OG0009633,118076.58208955223,broadlyConserved
OG0009634,112784.55223880598,broadlyConserved
OG0009635,149036.68656716417,broadlyConserved
OG0009636,132869.85074626867,broadlyConserved
OG0009637,64326.23880597015,broadlyConserved
OG0009638,74035.10447761194,broadlyConserved
OG0009639,157135.4090909091,broadlyConserved
OG0009640,257107.9393939394,broadlyConserved
OG0009641,107920.64179104478,broadlyConserved
OG0009642,97442.46268656716,broadlyConserved
OG0009643,94627.54545454546,broadlyConserved
OG0009644,105975.80303030302,broadlyConserved
OG0009645,64172.86363636364,broadlyConserved
OG0009646,59826.0,broadlyConserved
OG0009647,81248.80597014926,broadlyConserved
OG0009648,99097.18461538461,broadlyConserved
OG0009649,150227.04545454544,broadlyConserved
OG0009650,159653.7014925373,broadlyConserved
OG0009651,165990.4328358209,broadlyConserved
OG0009652,75866.25373134328,broadlyConserved
OG0009653,78351.6119402985,broadlyConserved
OG0009654,115461.55223880598,broadlyConserved
OG0009655,113361.82089552238,broadlyConserved
OG0009656,135610.37878787878,broadlyConserved
OG0009657,135942.27272727274,broadlyConserved
OG0009658,236960.81818181818,broadlyConserved
OG0009659,263670.75384615385,broadlyConserved
OG0009660,216750.06153846154,broadlyConserved
OG0009661,209305.6923076923,broadlyConserved
OG0009662,179051.24242424243,broadlyConserved
OG0009663,164360.28787878787,broadlyConserved
OG0009664,125489.421875,broadlyConserved
OG0009665,118234.03125,broadlyConserved
OG0009666,98063.30158730158,broadlyConserved
OG0009667,92825.3492063492,broadlyConserved
OG0009668,108336.59090909091,broadlyConserved
OG0009669,108103.31818181818,broadlyConserved
OG0009670,175784.15151515152,broadlyConserved
OG0009671,60664.014925373136,broadlyConserved
OG0009672,55323.22388059701,broadlyConserved
OG0009673,213036.65151515152,broadlyConserved
OG0009674,218680.71875,broadlyConserved
OG0009675,218535.328125,broadlyConserved
OG0009676,79648.11940298507,broadlyConserved
OG0009677,123850.23880597015,broadlyConserved
OG0009678,199223.0606060606,broadlyConserved
OG0009679,227937.20895522388,broadlyConserved
OG0009680,228629.61194029852,broadlyConserved
OG0009681,255161.91044776118,broadlyConserved
OG0009682,234288.28358208956,broadlyConserved
OG0009683,235842.94029850746,broadlyConserved
OG0009684,218289.16417910447,broadlyConserved
OG0009685,210712.85074626867,broadlyConserved
OG0009686,212295.74242424243,broadlyConserved
OG0009687,114482.05970149254,broadlyConserved
OG0009688,171025.28358208956,broadlyConserved
OG0009689,98466.04545454546,broadlyConserved
OG0009690,157980.71641791044,broadlyConserved
OG0009691,98024.16417910448,broadlyConserved
OG0009692,105344.02985074627,broadlyConserved
OG0009693,59605.71641791045,broadlyConserved
OG0009694,128828.87878787878,broadlyConserved
OG0009695,127733.84848484848,broadlyConserved
OG0009696,126888.0303030303,broadlyConserved
OG0009697,33837.41791044776,broadlyConserved
OG0009698,166295.8656716418,broadlyConserved
OG0009699,158320.1194029851,broadlyConserved
OG0009700,173495.6984126984,broadlyConserved
OG0009701,134739.5873015873,broadlyConserved
OG0009702,382016.80303030304,broadlyConserved
OG0009703,193831.86363636365,broadlyConserved
OG0009704,104503.55223880598,broadlyConserved
OG0009705,44638.48484848485,broadlyConserved
OG0009706,72242.70149253731,broadlyConserved
OG0009707,165218.42424242425,broadlyConserved
OG0009708,61909.36363636364,broadlyConserved
OG0009709,195484.44615384616,broadlyConserved
OG0009710,233029.8923076923,broadlyConserved
OG0009711,238403.16923076924,broadlyConserved
OG0009712,217003.98507462686,broadlyConserved
OG0009713,144090.35820895524,broadlyConserved
OG0009714,127680.13636363637,broadlyConserved
OG0009715,169595.2985074627,broadlyConserved
OG0009716,130532.58208955223,broadlyConserved
OG0009717,107824.62686567164,broadlyConserved
OG0009718,58474.23880597015,broadlyConserved
OG0009719,191996.8923076923,broadlyConserved
OG0009720,99267.46268656716,broadlyConserved
OG0009721,115412.33846153846,broadlyConserved
OG0009722,181206.19402985074,broadlyConserved
OG0009723,190449.6567164179,broadlyConserved
OG0009724,207886.10447761195,broadlyConserved
OG0009725,95776.63636363637,broadlyConserved
OG0009726,324767.6721311475,sparselyDistributedOG
OG0009727,139279.828125,broadlyConserved
OG0009728,81275.92424242424,broadlyConserved
OG0009729,216454.96774193548,sparselyDistributedOG
OG0009730,27331.863636363636,broadlyConserved
OG0009731,28276.727272727272,broadlyConserved
OG0009732,29550.28787878788,broadlyConserved
OG0009733,45914.123076923075,broadlyConserved
